[INFO 1635535932.859247500] [wave_filter_node]: published filtered state: {position: {x: 2.772670, y: 2.136175, psi: 0.999893}, velocity: {u: 1.004098, v: -0.003188, r: 0.000100}, time: 2.100000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.867288000] [wave_filter_node]: listened estimated state: {position: {x: 2.857701, y: 2.190503, psi: 0.999883}, velocity: {u: 1.004212, v: -0.003408, r: 0.000105}, time: 2.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.868487400] [wave_filter_node]: published filtered state: {position: {x: 2.857701, y: 2.190503, psi: 0.999883}, velocity: {u: 1.004212, v: -0.003408, r: 0.000105}, time: 2.200000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.876473300] [wave_filter_node]: listened estimated state: {position: {x: 2.942766, y: 2.244823, psi: 0.999873}, velocity: {u: 1.004243, v: -0.003641, r: 0.000109}, time: 2.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.877660600] [wave_filter_node]: published filtered state: {position: {x: 2.942766, y: 2.244823, psi: 0.999873}, velocity: {u: 1.004243, v: -0.003641, r: 0.000109}, time: 2.300000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.885614000] [wave_filter_node]: listened estimated state: {position: {x: 3.027856, y: 2.299126, psi: 0.999861}, velocity: {u: 1.004192, v: -0.003888, r: 0.000114}, time: 2.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.886875700] [wave_filter_node]: published filtered state: {position: {x: 3.027856, y: 2.299126, psi: 0.999861}, velocity: {u: 1.004192, v: -0.003888, r: 0.000114}, time: 2.400000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.894982000] [wave_filter_node]: listened estimated state: {position: {x: 3.112962, y: 2.353405, psi: 0.999850}, velocity: {u: 1.004062, v: -0.004149, r: 0.000118}, time: 2.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.896037300] [wave_filter_node]: published filtered state: {position: {x: 3.112962, y: 2.353405, psi: 0.999850}, velocity: {u: 1.004062, v: -0.004149, r: 0.000118}, time: 2.500000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.904845800] [wave_filter_node]: listened estimated state: {position: {x: 3.198073, y: 2.407649, psi: 0.999838}, velocity: {u: 1.003853, v: -0.004425, r: 0.000122}, time: 2.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.906635100] [wave_filter_node]: published filtered state: {position: {x: 3.198073, y: 2.407649, psi: 0.999838}, velocity: {u: 1.003853, v: -0.004425, r: 0.000122}, time: 2.600000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.915022300] [wave_filter_node]: listened estimated state: {position: {x: 3.283183, y: 2.461851, psi: 0.999825}, velocity: {u: 1.003568, v: -0.004717, r: 0.000126}, time: 2.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.916356600] [wave_filter_node]: published filtered state: {position: {x: 3.283183, y: 2.461851, psi: 0.999825}, velocity: {u: 1.003568, v: -0.004717, r: 0.000126}, time: 2.700000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.925044600] [wave_filter_node]: listened estimated state: {position: {x: 3.368281, y: 2.516001, psi: 0.999813}, velocity: {u: 1.003207, v: -0.005026, r: 0.000130}, time: 2.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.926147600] [wave_filter_node]: published filtered state: {position: {x: 3.368281, y: 2.516001, psi: 0.999813}, velocity: {u: 1.003207, v: -0.005026, r: 0.000130}, time: 2.800000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.934911100] [wave_filter_node]: listened estimated state: {position: {x: 3.453361, y: 2.570091, psi: 0.999799}, velocity: {u: 1.002773, v: -0.005353, r: 0.000134}, time: 2.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.936527800] [wave_filter_node]: published filtered state: {position: {x: 3.453361, y: 2.570091, psi: 0.999799}, velocity: {u: 1.002773, v: -0.005353, r: 0.000134}, time: 2.900000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
[INFO 1635535932.945241800] [wave_filter_node]: listened estimated state: {position: {x: 3.538414, y: 2.624113, psi: 0.999786}, velocity: {u: 1.002267, v: -0.005697, r: 0.000138}, time: 3.000000} (log_state() at C:\TCC-Autonomous-Ship\src\main_ws\src\install\Lib\site-packages\path_following\wave_filter.py:57)
